,Norway,NO1,NO2,NO3,NO4,NO5
2071-08-31 12:00:00,1.5531495,1.5897307,3.6164703,3.0477915,3.3015935,2.61393
2071-09-01 12:00:00,2.6626158,2.14956,2.6159637,3.0682125,3.8504577,2.0723722
2071-09-02 12:00:00,3.8149157,3.1014981,2.6107903,4.1643324,4.1383796,2.3257844
2071-09-03 12:00:00,1.6507058,1.4085479,2.4834793,2.8670404,4.9483566,1.6145995
2071-09-04 12:00:00,1.2241831,1.1514068,2.9315133,1.9533887,3.0143332,1.9672862
2071-09-05 12:00:00,1.3948398,1.4104075,3.323942,3.6153173,2.3030756,1.9176961
2071-09-06 12:00:00,1.6866586,1.5455028,2.8672814,4.400893,3.1737902,2.7403486
2071-09-07 12:00:00,2.1380796,2.2422783,3.2065725,7.8091335,5.767361,3.1357799
2071-09-08 12:00:00,2.7562983,2.8326852,4.033436,8.21123,6.4965143,4.0194774
2071-09-09 12:00:00,3.3955448,2.5653548,3.968551,3.6996198,6.810487,2.8492336
2071-09-10 12:00:00,3.9142678,3.2332847,5.28203,4.2432265,4.0412474,4.3855677
2071-09-11 12:00:00,4.1315594,3.293361,4.875389,2.7425196,3.511946,3.4520211
2071-09-12 12:00:00,2.5310454,1.9190937,3.231962,2.879517,5.0157523,2.0942593
2071-09-13 12:00:00,1.7809634,1.2798649,3.047499,1.7516875,3.4810545,1.3929234
2071-09-14 12:00:00,0.8835054,0.98160094,2.762718,3.27001,4.8525457,1.610505
2071-09-15 12:00:00,1.0531188,1.1556853,2.4956138,4.350655,5.4462886,1.7648191
2071-09-16 12:00:00,0.98653543,1.4882212,2.7377808,4.5708704,5.0182815,2.2315195
2071-09-17 12:00:00,1.051158,1.2978944,1.9448314,2.6693134,5.6903005,2.166088
2071-09-18 12:00:00,1.0562929,1.0141625,1.8640823,1.7414739,4.8414936,1.4352813
2071-09-19 12:00:00,2.6782465,2.2568471,2.9638512,4.6482286,5.1311893,2.4521656
2071-09-20 12:00:00,2.3799143,2.308764,3.874853,4.1886835,5.314131,2.5729256
2071-09-21 12:00:00,1.7927873,1.6326258,2.8576508,4.0291786,4.2613354,1.9517279
2071-09-22 12:00:00,1.1503427,1.3043041,1.9693999,3.3103619,3.0906274,1.8822776
2071-09-23 12:00:00,1.1262305,1.010077,2.414485,1.870268,4.2343535,1.50191
2071-09-24 12:00:00,1.0568702,1.1288123,3.1911318,1.7658929,5.826004,1.1939073
2071-09-25 12:00:00,1.9370689,1.6816672,4.594297,1.8552141,6.8180585,1.6715957
2071-09-26 12:00:00,1.9396541,1.4316927,3.7488325,2.1731894,5.8283987,1.4890524
2071-09-27 12:00:00,1.877906,1.3337599,3.4984298,2.1671593,5.458347,1.4351525
2071-09-28 12:00:00,2.6370482,1.8327183,3.2791586,2.047004,3.9375627,1.5809957
2071-09-29 12:00:00,1.8106642,1.4411354,3.1406043,1.8042421,2.0314906,1.4761662
2071-09-30 12:00:00,2.9732065,2.3713133,4.691111,3.1357691,2.1888576,2.432582
2071-10-01 12:00:00,1.52334,1.6406045,4.1823525,3.7835555,4.0691986,2.6663089
2071-10-02 12:00:00,2.770038,2.1594565,4.9323826,2.442064,3.9600627,2.3644738
2071-10-03 12:00:00,3.6219215,2.7693255,5.136639,3.818384,2.9608803,2.7535198
2071-10-04 12:00:00,1.5296805,1.5093788,2.5667224,4.4463058,4.267695,2.465413
2071-10-05 12:00:00,1.3133187,1.1801989,2.5895565,2.373819,3.9023848,1.4581927
2071-10-06 12:00:00,0.80469084,1.0993224,1.902613,2.305319,3.6873155,1.5010327
2071-10-07 12:00:00,0.9754584,0.87888825,1.963437,2.3231246,3.060971,2.0118997
