,Norway,NO1,NO2,NO3,NO4,NO5
2036-08-15 12:00:00,3.8380017,4.3919125,7.068608,5.752637,4.9580946,5.2974396
2036-08-16 12:00:00,3.299005,3.230999,6.4743,5.187999,6.0957727,6.2863154
2036-08-17 12:00:00,2.3348658,2.5609426,6.2827115,4.757229,5.9686236,4.602783
2036-08-18 12:00:00,1.6593573,1.822198,7.705162,3.7236423,6.070507,4.4343204
2036-08-19 12:00:00,3.6212056,3.9400578,5.780485,5.1344523,6.7708163,5.1183095
2036-08-20 12:00:00,1.9063079,1.9351368,3.4429684,4.024069,6.2127857,2.8452518
2036-08-21 12:00:00,4.0396185,4.1632795,6.850884,5.5169244,4.771841,5.0379696
2036-08-22 12:00:00,5.3338413,5.0571814,6.4370756,5.598276,8.704627,4.5424786
2036-08-23 12:00:00,2.0735912,2.1577055,2.8064444,6.0408797,7.6317434,3.3033793
2036-08-24 12:00:00,4.020068,3.9627826,4.737786,4.7018495,4.434316,4.7721963
2036-08-25 12:00:00,3.6058495,4.1473675,5.401613,5.987899,6.759863,4.8042674
2036-08-26 12:00:00,4.8665056,4.807355,4.1270084,4.5965176,5.383889,5.1967716
2036-08-27 12:00:00,3.7845533,4.0617213,5.488551,5.2821274,4.1888537,4.987605
2036-08-28 12:00:00,3.7848938,4.003003,5.6819696,5.5836196,4.6621265,4.769758
2036-08-29 12:00:00,3.3430521,3.8495953,6.9060664,7.1350136,6.3256807,6.8765225
2036-08-30 12:00:00,2.3140297,2.2407362,3.3331664,5.234291,5.5716405,2.963123
2036-08-31 12:00:00,1.9314775,2.5080898,2.6679907,4.7068067,4.4620323,3.1689575
2036-09-01 12:00:00,1.3891547,1.8794142,2.7231956,5.0741725,5.772916,3.0406432
2036-09-02 12:00:00,1.3144681,1.5293573,2.949775,3.6282935,5.399194,2.997719
2036-09-03 12:00:00,2.276148,2.1373575,4.540042,3.781479,5.3219256,3.0895917
2036-09-04 12:00:00,2.5404055,2.3857236,6.428752,3.3663223,5.3225694,3.7421303
2036-09-05 12:00:00,3.2763553,2.740212,6.4298487,3.1771996,4.059461,3.7533932
2036-09-06 12:00:00,4.5964427,4.4158034,6.5802655,4.9402685,5.2435813,5.3091764
2036-09-07 12:00:00,4.9992447,5.6638837,6.6646786,7.1608644,5.01623,6.823032
2036-09-08 12:00:00,4.8683424,5.291781,7.5265064,7.2800217,5.0824885,6.993015
2036-09-09 12:00:00,2.7100468,2.4103837,4.8584657,5.131033,5.099826,5.30393
2036-09-10 12:00:00,2.672532,3.1068957,8.309055,4.7880564,4.1627374,7.7967906
2036-09-11 12:00:00,4.5392632,5.1655664,7.093045,7.9535685,5.1250196,7.501254
2036-09-12 12:00:00,2.16271,2.1927636,4.728815,3.3489523,7.7029676,4.961239
2036-09-13 12:00:00,2.913601,2.4578316,4.154389,2.541394,9.897809,2.943316
2036-09-14 12:00:00,2.1127412,1.9069836,5.66971,2.999079,7.4557343,3.4134176
2036-09-15 12:00:00,2.7458034,2.6106164,6.340381,5.4559584,4.609043,6.5778975
2036-09-16 12:00:00,3.6207943,3.780479,5.826252,5.4762063,5.576131,4.376376
2036-09-17 12:00:00,4.8779883,4.947782,7.2843876,5.4008036,6.476072,5.8291583
